age,gender,occupation,branch_code,current_balance,churn
66,Female,self_employed,79,2746.19,1
90,,self_employed,219,1403.29,1
90,Male,self_employed,265,7090.3,0
32,Male,salaried,1296,3244.74,0
74,Male,self_employed,3952,9836.02,0
81,Male,self_employed,567,562.42,0
70,Female,self_employed,2532,2586.61,0
27,Female,salaried,1358,5197.73,0
90,,self_employed,736,7913.96,0
49,Female,salaried,693,7401.48,0
40,Male,self_employed,69,1762.15,0
42,Male,self_employed,158,7994.18,0
41,Male,salaried,696,5310.04,0
46,Male,self_employed,572,13059.61,0
59,Male,self_employed,4,1338.04,1
22,Male,student,2995,872.3,1
62,Male,self_employed,428,5867.01,0
38,Male,self_employed,897,2299.2,0
37,Female,self_employed,379,1736.55,0
34,Female,salaried,414,2672.08,0
21,Male,student,742,1990.68,0
90,Male,self_employed,1414,13970.78,0
73,Male,retired,712,3021.39,0
27,Male,self_employed,3410,7921.83,0
49,Male,self_employed,2440,2339.62,1
68,Male,retired,1067,1960.19,0
41,Female,salaried,92,832.01,0
59,Male,self_employed,50,14301.67,0
44,Female,self_employed,360,5766.76,0
53,Male,self_employed,2317,14412.88,0
62,Male,self_employed,141,10713.28,0
17,Male,salaried,1220,1665.5,0
39,Female,salaried,2006,3024.6,0
23,Male,student,488,2909.91,0
69,Female,self_employed,541,8436.29,0
37,Male,salaried,2285,4478.87,0
38,Female,self_employed,1904,1107.8,0
90,,self_employed,1204,17362.17,0
38,Female,self_employed,641,2630.09,0
34,Female,salaried,145,2456.92,0
68,Female,retired,587,2804.96,0
64,Male,retired,1967,4527.84,0
73,Female,retired,1317,1608.86,0
78,Female,self_employed,3733,10319.18,0
28,Male,salaried,1385,1504.67,0
47,Male,salaried,300,6424.89,0
34,Male,salaried,1731,4212.58,0
53,Female,self_employed,398,2254.96,0
54,Female,self_employed,483,4243.86,0
49,Female,self_employed,64,2974.46,0
87,Male,retired,2483,3332.83,0
33,Female,self_employed,377,1243.5,0
61,Male,self_employed,257,691.49,1
51,Female,self_employed,765,6589.18,0
37,Female,self_employed,261,6912.13,0
73,Male,retired,1729,1386.78,1
42,Female,salaried,212,7962.68,1
28,Female,salaried,75,3102.71,0
38,Female,self_employed,830,6857.52,0
90,Male,self_employed,1310,7381.4,0
47,Male,self_employed,1900,11378.07,0
32,Male,self_employed,661,3226.68,0
29,Male,salaried,1233,2885.16,0
37,Male,self_employed,2293,1079.92,1
56,Female,self_employed,1898,6795.23,0
70,Male,retired,629,6049.16,0
27,Female,student,503,7935.39,0
43,Male,salaried,12,2821.23,1
48,Male,self_employed,944,4907.49,0
90,Male,self_employed,120,5620.59,0
54,Male,salaried,84,3897.37,0
59,Female,salaried,454,3239.8,1
59,Female,self_employed,509,2461.63,0
90,,self_employed,168,1082.79,0
67,Female,self_employed,219,1488.3,0
33,Female,student,210,5577.67,0
29,Female,self_employed,226,7144.69,0
68,Female,self_employed,251,4928.84,0
39,Male,self_employed,1398,6761.82,0
40,Female,salaried,665,1706.49,0
27,Male,self_employed,235,13093.86,0
37,Male,salaried,504,2692.58,0
71,Male,retired,1088,2868.23,0
46,Male,self_employed,289,2170.13,0
82,Female,retired,1272,2468.61,0
58,Male,self_employed,1388,928.22,0
32,Female,self_employed,1348,3593.62,0
41,Male,self_employed,2851,1590.06,0
36,Male,salaried,763,9399.9,0
90,,self_employed,300,3399.68,0
24,Female,self_employed,679,896.04,0
68,Female,self_employed,443,10194.08,0
22,Female,self_employed,696,1545.74,0
32,Male,salaried,2711,9004.9,0
41,Female,self_employed,2968,2148.65,0
81,Male,salaried,88,1959.52,0
62,Female,self_employed,48,1815.39,0
38,Female,self_employed,980,6107.4,0
84,Male,self_employed,2,2036.82,0
90,,self_employed,67,1683.54,1
34,Female,self_employed,1985,3749.9,0
45,Male,self_employed,322,9600.69,0
47,Female,self_employed,956,323.25,0
54,Male,self_employed,24,1228.61,0
51,Female,self_employed,1288,4808.7,0
47,Female,self_employed,1347,3366.02,0
49,Male,self_employed,859,2237.1,0
44,Male,salaried,392,4134.05,0
89,Male,retired,269,74.6,1
42,Female,self_employed,337,2594.63,0
72,Female,self_employed,356,1497.67,0
79,Male,retired,539,1896.58,0
31,Male,salaried,598,2638.08,0
52,Male,self_employed,68,10773.71,1
40,Female,self_employed,1461,3609.19,0
48,Female,self_employed,2460,942.63,1
51,Male,salaried,13,1875.08,1
52,Male,self_employed,231,6939.62,0
42,Male,self_employed,212,3643.08,0
55,Male,self_employed,1627,3202.73,1
56,Female,self_employed,294,26807.36,1
33,Male,salaried,153,4549.06,0
29,Male,student,146,3489.13,0
68,Male,retired,340,2556.71,0
56,Female,self_employed,121,2768.69,0
53,Male,self_employed,34,3255.62,0
35,Female,self_employed,3874,2641.22,0
54,Female,self_employed,79,7638.83,0
58,Female,self_employed,1261,4516.31,0
23,Male,self_employed,659,2186.26,0
40,Female,salaried,728,2174.85,0
77,Male,retired,557,3400.15,0
45,Female,salaried,707,5821.95,0
53,Male,self_employed,785,1361.36,0
42,Male,self_employed,1070,7850.27,0
48,Male,self_employed,21,4819.78,1
40,Female,self_employed,3723,3794.88,0
17,Male,student,2649,3831.93,0
7,Female,student,501,2944.23,1
43,Male,self_employed,19,1204.22,0
90,,self_employed,8,18734.16,0
47,Male,salaried,3981,5696.48,0
90,Male,retired,1374,1729.85,0
28,Female,student,1125,2218.07,0
49,Female,self_employed,3,1813.04,0
29,Female,salaried,1300,554.63,1
53,Female,self_employed,481,1882.41,0
42,Female,self_employed,1068,16769.45,0
55,Male,salaried,175,1661.11,0
51,Male,salaried,27,22221.38,0
57,Female,retired,15,9449.81,0
12,Male,student,213,2246.57,0
71,Male,self_employed,11,9844.65,0
32,Male,self_employed,1673,4748.41,1
25,Male,self_employed,1826,47.75,0
40,Male,salaried,558,2874.39,0
70,Male,self_employed,700,8645.32,0
52,Female,self_employed,1571,43016.9,1
17,Male,student,1423,1754.83,0
60,Male,self_employed,1825,2928.72,0
56,Male,salaried,122,1737.41,1
61,Male,salaried,2403,3388.94,0
57,Female,self_employed,80,4474.7,0
39,Female,salaried,29,2183.78,0
61,Male,self_employed,244,4717.99,0
52,Female,self_employed,798,1462.57,1
28,Female,student,440,3543.37,0
77,Male,self_employed,52,4876.71,0
57,Female,self_employed,47,1979.15,0
51,Male,self_employed,822,2069.38,0
22,Male,student,1628,61076.8,0
43,Female,salaried,2279,127.23,1
72,Female,self_employed,33,3316.85,0
29,Female,self_employed,2096,5052.48,0
2,Male,student,60,2641.23,0
41,Female,self_employed,421,1437.41,0
68,Female,self_employed,322,31446.48,0
38,Female,self_employed,85,25240.03,0
35,Female,self_employed,429,4566.18,1
57,Male,self_employed,143,1687.27,0
34,Male,salaried,525,2317.78,0
31,Male,salaried,149,3225.72,0
32,Male,salaried,1434,3316.26,0
31,Male,salaried,1259,6399.17,0
38,Female,salaried,568,153.62,1
90,Female,self_employed,158,3793.49,0
28,Male,self_employed,1668,4705.78,0
27,Male,self_employed,548,3058.77,0
40,Female,self_employed,319,1739.99,0
49,Female,salaried,1895,741.89,0
54,Female,salaried,1469,9505.77,0
47,Female,salaried,376,2341.94,0
34,Male,salaried,1543,2375.95,0
26,Female,student,1125,2528.88,0
24,Male,student,3526,888.18,0
42,Female,self_employed,448,2969.42,0
53,Female,self_employed,24,100649.14,0
26,Male,student,4392,4619.71,0
38,Male,self_employed,2374,7654.7,0
34,Male,salaried,737,15038.56,0
25,Male,self_employed,558,4815.46,0
33,Male,salaried,754,10184.39,0
26,Female,salaried,240,2720.19,0
38,Male,salaried,3214,3633.18,0
39,Male,self_employed,68,1132.87,1
39,Female,self_employed,655,5919.06,0
19,Male,student,1256,2097.79,0
48,Male,self_employed,1487,371.93,1
54,Male,self_employed,271,1428.93,1
36,Male,self_employed,3245,27602.95,0
67,Female,self_employed,642,5763.58,0
42,Female,self_employed,268,1588.28,0
75,Male,self_employed,3126,64753.52,0
60,Male,self_employed,1924,1077.3,0
47,Female,self_employed,1680,1359.21,1
37,Male,salaried,144,3323.91,0
34,Female,salaried,271,9320.61,0
32,Male,self_employed,457,2161.81,1
41,Female,salaried,1717,3533.62,0
62,Female,self_employed,54,1298.12,1
65,Female,self_employed,47,1130.39,0
40,Female,self_employed,219,2287.13,0
63,Female,self_employed,923,1428.8,0
51,Male,self_employed,227,11160.82,0
70,Male,retired,43,9249.56,0
61,Male,self_employed,1386,1364.31,0
32,Female,self_employed,3135,11672.42,0
39,Female,self_employed,542,17284.93,0
30,Female,self_employed,1672,22908.4,0
63,Male,self_employed,1384,2256.94,0
55,Female,self_employed,186,1518.03,0
71,Female,self_employed,1292,647.25,0
63,Male,salaried,482,134205.84,0
51,Female,self_employed,2082,1622.55,0
32,Male,student,150,226.32,0
79,Female,self_employed,586,8020.35,0
42,Male,self_employed,46,5756.42,0
29,Male,salaried,1996,355.4,0
75,Female,retired,1929,5108.88,0
25,Male,self_employed,360,1814.84,0
48,Female,self_employed,489,14176.8,0
27,Female,salaried,1954,4795.05,0
34,Female,self_employed,115,469.28,1
29,Male,self_employed,662,5629.49,0
82,Male,retired,114,11000.96,0
68,Male,retired,590,761.92,1
49,Male,self_employed,284,5157.47,1
48,Male,self_employed,3880,1968,0
42,Female,self_employed,2031,18958.52,0
34,Male,self_employed,2001,2261.45,0
68,Male,salaried,92,2682.48,0
61,Male,self_employed,544,2602.47,1
73,Male,retired,79,2878.12,0
5,Female,student,2661,2177.94,0
54,Female,self_employed,64,1463.74,1
32,Male,self_employed,359,2047.8,1
35,Male,self_employed,484,6212.68,0
44,Male,salaried,396,1844.29,0
72,Male,salaried,37,1356.93,0
56,Female,salaried,371,10195.23,0
65,Female,self_employed,62,10577.83,1
50,Female,self_employed,1127,2141.98,0
37,Female,salaried,384,11333.33,0
47,Male,self_employed,2998,8375.93,0
90,Female,self_employed,541,1496.85,1
48,Female,salaried,2304,16795.86,0
63,Male,salaried,231,2546.43,0
41,Female,self_employed,182,2134.92,0
46,Male,self_employed,1107,1933.71,0
46,Female,self_employed,1922,2448.26,0
51,Male,self_employed,76,12090.38,0
90,Male,self_employed,600,2895.52,0
30,Male,salaried,514,8594.78,0
66,Male,retired,365,5273.06,1
29,Female,self_employed,416,7496.88,0
35,Female,self_employed,1278,1613.23,1
43,Male,salaried,2441,2094.86,0
29,Male,salaried,1783,19591.02,0
75,Male,retired,1442,8401.77,0
42,Male,self_employed,274,2085.01,0
63,Male,self_employed,1557,2353.59,0
44,Female,self_employed,1673,4409.18,1
67,Male,salaried,2,2076.01,0
31,Female,salaried,1019,8789.54,0
90,Female,self_employed,240,4181.05,0
42,Female,self_employed,671,1490.51,0
60,Male,salaried,386,15092.88,0
23,Female,student,195,5552.92,0
42,Male,self_employed,1077,6546.62,0
79,Male,retired,2672,4202.43,0
43,Female,salaried,113,3327.21,0
40,Male,self_employed,2076,4190.9,0
45,Male,self_employed,132,24066.04,0
40,Male,salaried,27,6025.97,0
62,Male,self_employed,91,75.58,1
55,Male,self_employed,88,2677.16,0
37,Male,self_employed,84,195.66,0
38,Male,self_employed,2875,28482.19,0
49,Female,self_employed,1350,2584.2,0
90,Female,self_employed,646,2225.38,0
52,Male,salaried,321,2950.64,0
28,Female,self_employed,5,3037.08,0
66,Female,self_employed,56,5338.09,0
36,Female,self_employed,191,9.82,1
30,Female,salaried,1236,4108.67,0
43,Male,salaried,484,2362.42,0
59,Female,salaried,930,984.51,0
45,Female,self_employed,924,8573.14,0
73,Male,self_employed,591,6796.44,0
69,Female,self_employed,1343,1652.5,0
54,Female,self_employed,101,5495.63,0
40,Male,self_employed,943,18142.98,0
90,Male,self_employed,1090,88617.05,0
54,Male,salaried,825,3673.89,0
41,Female,salaried,1626,1166.3,0
31,Female,self_employed,121,3188.27,0
39,Female,self_employed,75,6732.83,0
69,Female,self_employed,6,10189.21,0
19,Female,student,742,1906.53,0
32,Male,student,152,5373.03,0
40,Male,salaried,250,7857.23,0
36,Male,salaried,795,9526.57,0
70,Male,retired,1756,4656.01,0
43,Male,salaried,1039,3630.67,0
41,Female,salaried,227,2860.76,0
70,Female,self_employed,1423,1711.54,0
42,Male,salaried,176,3761.57,1
49,Male,self_employed,791,2730.99,0
39,Female,self_employed,1858,3563.41,0
53,Female,salaried,139,4047.1,0
43,Female,self_employed,3781,18249.7,1
31,Male,salaried,277,70226.99,0
53,Male,self_employed,11,3583.1,0
47,Female,salaried,13,2905.53,0
61,Male,self_employed,3249,10849.74,0
80,Female,retired,379,4953.11,0
39,Female,self_employed,142,1879.57,0
64,Male,retired,3655,4482.68,0
71,Male,retired,765,6434.56,0
40,Male,self_employed,764,2544.78,1
44,Female,self_employed,183,3161.42,0
39,Male,self_employed,15,2448.45,0
47,Female,self_employed,31,6549.45,0
42,Male,self_employed,934,499.46,0
48,Male,self_employed,68,4840,1
43,Female,self_employed,159,2336.33,0
59,Female,self_employed,8,15003.23,0
30,Female,self_employed,379,573.75,1
66,Female,retired,13,891.13,1
44,Male,salaried,1645,1312.6,0
44,Male,self_employed,461,4445.86,0
56,Female,self_employed,1309,941.19,1
72,Male,retired,204,7988.84,0
50,Female,self_employed,590,7679.31,0
90,,self_employed,1364,9054.83,0
90,,self_employed,36,7823.67,0
45,Female,self_employed,1241,18727.46,0
70,Female,self_employed,102,2086.04,0
37,Male,salaried,2867,2864.89,0
9,Female,student,1085,4379.39,0
37,Male,self_employed,2511,14496.97,1
63,Female,retired,211,3438.17,0
29,Female,self_employed,76,284.81,1
41,Female,salaried,687,1336.3,0
55,Female,self_employed,44,1666.38,0
28,Female,salaried,308,2925.55,0
49,Female,self_employed,32,510.39,0
27,Female,self_employed,2792,575.65,1
65,Male,salaried,40,2104.22,0
63,Female,self_employed,868,58401.28,1
44,Female,self_employed,192,540.27,1
45,Male,self_employed,374,3535.21,0
56,Female,self_employed,1357,0.64,1
69,Male,retired,57,1052.9,1
41,Female,self_employed,1302,1355.39,1
61,Female,self_employed,389,1567.38,0
53,Female,self_employed,3283,312.29,1
23,Male,self_employed,21,10071.83,0
22,Male,self_employed,886,4469.55,0
60,Male,self_employed,761,4803.61,0
46,Male,self_employed,176,5407.5,0
63,Female,self_employed,2024,7498.13,0
40,Male,salaried,380,4291.22,0
63,Male,retired,1592,1104.66,1
37,Male,self_employed,2784,5833.7,0
56,Male,salaried,2140,2828.69,0
41,Male,self_employed,878,410.71,0
68,Male,salaried,5,6706.49,0
58,Male,self_employed,891,441.81,1
30,Female,self_employed,7,1800.25,0
30,Female,student,1898,4545.94,0
31,Male,self_employed,62,16103.78,0
32,Male,self_employed,7,442.79,1
49,Female,self_employed,1884,5786.23,0
37,Female,self_employed,587,1398.24,0
29,Female,self_employed,1927,1518.09,0
54,Male,self_employed,1359,15307.26,0
66,Male,self_employed,2880,5197.24,0
2,Male,student,40,1601.69,0
68,Male,retired,867,15556.32,0
43,Female,self_employed,2780,2314.45,0
30,Male,self_employed,742,2621.81,1
64,Male,self_employed,2686,2455.15,0
41,Female,self_employed,543,3749.37,0
44,Male,salaried,181,4091.75,0
31,Male,salaried,297,5527.39,0
34,Male,self_employed,82,13861.14,0
39,Female,self_employed,2661,4655.53,0
30,Female,self_employed,1870,2889.21,0
66,Male,self_employed,1063,8374.31,0
42,Female,self_employed,88,1521.81,0
30,Female,self_employed,184,2103.41,0
66,Female,self_employed,13,10882.53,0
60,Male,self_employed,450,3013.46,0
38,Male,self_employed,307,6207.16,1
60,Male,salaried,1920,6550.53,0
61,Male,self_employed,3298,25897.5,0
51,Female,self_employed,466,2809.41,0
33,Male,salaried,572,3387.49,1
50,Male,self_employed,587,82740.98,0
43,Male,self_employed,89,7271.47,0
65,Female,self_employed,785,2763.86,0
57,Female,self_employed,104,3315.9,0
61,Male,salaried,764,3336.95,0
90,,self_employed,391,8403.2,0
40,Female,self_employed,239,5869.48,0
55,Female,self_employed,144,527.59,1
63,Male,self_employed,762,98.67,1
37,Male,self_employed,1318,40863.19,0
46,Female,self_employed,3634,364.4,1
49,Female,self_employed,19,4452.87,0
53,Female,self_employed,492,1166.76,0
39,Female,self_employed,711,9327.49,0
70,Male,salaried,93,844.09,0
15,Female,student,1026,2016.51,0
80,Female,self_employed,1292,2528.13,0
57,Female,self_employed,1114,32926.92,0
52,Male,self_employed,1117,3542.74,0
46,Male,self_employed,820,17889.73,0
44,Female,self_employed,152,33971.14,0
51,Male,self_employed,429,1857.26,0
41,Male,self_employed,373,7224.61,0
33,Female,salaried,2245,31684.88,0
68,Male,retired,4124,2420.86,0
44,Female,self_employed,170,3579.26,0
53,Female,self_employed,967,1428.59,1
38,Female,self_employed,350,6910.31,0
54,Male,self_employed,4456,3418.84,0
63,Female,self_employed,1320,2531.69,0
34,Female,self_employed,53,6620.88,0
38,Male,self_employed,11,513.95,1
54,Male,salaried,541,12948.28,1
9,Male,student,114,6863.43,0
66,Male,self_employed,58,2534.02,0
72,Male,retired,18,1250.49,1
47,Female,self_employed,361,743.34,0
19,Female,self_employed,15,1972.37,0
90,,self_employed,1285,416.25,0
43,Male,self_employed,518,3898.66,0
34,Male,self_employed,251,6716.04,0
31,Male,salaried,2870,971.79,1
72,Female,self_employed,2844,5768.66,1
42,Male,self_employed,789,3775.88,0
26,Female,self_employed,1703,3724.33,0
27,Male,salaried,381,6333.23,0
62,Female,self_employed,153,8400.22,0
34,Female,self_employed,244,7640.06,0
55,Male,salaried,3,4128.2,0
44,Female,self_employed,3142,5626.32,0
44,Male,self_employed,176,2243.26,1
15,Male,student,195,4274.84,0
34,Male,salaried,168,2533.38,0
22,Male,self_employed,592,3198.11,1
37,Male,self_employed,1639,7155.6,0
51,Male,self_employed,758,7515.52,0
41,Female,salaried,176,7555.41,0
55,Male,self_employed,1360,1491.06,1
70,Female,self_employed,64,6794.88,0
48,Male,self_employed,57,2693.94,0
53,Female,self_employed,1805,146.41,1
49,Male,salaried,249,2284.42,0
64,Female,self_employed,1,2997.9,0
34,Female,self_employed,224,680.12,1
85,Female,self_employed,277,726.01,1
29,Female,self_employed,1585,557.96,1
36,Male,self_employed,4,2855.38,0
57,Female,self_employed,36,850.82,1
43,Male,self_employed,235,94391.37,0
2,Male,student,33,1996.84,0
28,Male,student,749,2396.67,1
50,Female,self_employed,1267,1882.17,0
30,Male,self_employed,1330,3380.06,0
20,Female,student,13,1490.96,1
48,Female,self_employed,1383,299.61,0
52,Male,self_employed,2559,5010.04,0
25,Female,student,36,2598.08,0
31,Male,self_employed,1856,7438.72,0
68,Male,salaried,510,1204.86,0
76,Male,self_employed,27,2449.75,0
83,Female,retired,1207,27341.63,1
47,Male,salaried,8,5247.83,0
54,Male,self_employed,3482,1319.33,1
38,Male,salaried,90,1795.12,1
38,Female,self_employed,1386,1873.59,0
74,Male,retired,379,1331.7,0
34,Female,self_employed,2616,5004.56,0
